,rooms
1196,0.4138270564280683
1197,-0.017992480714263973
1198,0.8456465935704005
1199,-0.4498120178565962
1200,-1.3134510921412608
1201,2.1411052049973973
1202,0.8456465935704005
1203,0.8456465935704005
1204,-1.3134510921412608
1205,0.4138270564280683
1206,1.2774661307127329
1207,-0.8816315549989284
1208,-0.4498120178565962
1209,0.4138270564280683
1210,1.709285667855065
1211,-0.8816315549989284
1212,-1.745270629283593
1213,-1.3134510921412608
1214,1.2774661307127329
1215,-0.017992480714263973
1216,1.2774661307127329
1217,1.2774661307127329
1218,-0.017992480714263973
1219,-0.017992480714263973
1220,-1.3134510921412608
1221,-0.4498120178565962
1222,0.4138270564280683
1223,-0.4498120178565962
1224,0.8456465935704005
1225,-1.3134510921412608
1226,-0.8816315549989284
1227,-0.017992480714263973
1228,-1.3134510921412608
1229,-0.017992480714263973
1230,1.2774661307127329
1231,-1.3134510921412608
1232,0.8456465935704005
1233,-0.8816315549989284
1234,-0.4498120178565962
1235,-1.3134510921412608
1236,-0.8816315549989284
1237,-0.017992480714263973
1238,2.1411052049973973
1239,-0.4498120178565962
1240,-1.3134510921412608
1241,0.4138270564280683
1242,-0.4498120178565962
1243,-0.4498120178565962
1244,-0.8816315549989284
1245,1.709285667855065
1246,-0.017992480714263973
1247,-0.017992480714263973
1248,1.709285667855065
1249,-1.3134510921412608
1250,-0.8816315549989284
1251,-0.4498120178565962
1252,-0.8816315549989284
1253,1.2774661307127329
1254,-0.8816315549989284
1255,1.2774661307127329
1256,1.2774661307127329
1257,0.4138270564280683
1258,-1.3134510921412608
1259,-1.3134510921412608
1260,0.4138270564280683
1261,-0.017992480714263973
1262,0.4138270564280683
1263,-0.4498120178565962
1264,0.4138270564280683
1265,-0.4498120178565962
1266,1.2774661307127329
1267,-0.017992480714263973
1268,-0.017992480714263973
1269,-0.8816315549989284
1270,-0.8816315549989284
1271,1.2774661307127329
1272,-0.8816315549989284
1273,0.4138270564280683
1274,0.4138270564280683
1275,-0.017992480714263973
1276,0.8456465935704005
1277,-1.3134510921412608
1278,0.4138270564280683
1279,0.4138270564280683
1280,-1.3134510921412608
1281,0.4138270564280683
1282,-1.3134510921412608
1283,0.4138270564280683
1284,-0.8816315549989284
1285,-1.3134510921412608
1286,-1.3134510921412608
1287,-0.4498120178565962
1288,-0.017992480714263973
1289,-1.745270629283593
1290,-0.8816315549989284
1291,-0.8816315549989284
1292,-0.4498120178565962
1293,-0.4498120178565962
1294,-0.8816315549989284
1295,-0.4498120178565962
1296,-0.8816315549989284
1297,-0.4498120178565962
1298,0.4138270564280683
1299,-0.017992480714263973
1300,0.8456465935704005
1301,-0.4498120178565962
1302,-0.4498120178565962
1303,-1.3134510921412608
1304,-0.8816315549989284
1305,1.2774661307127329
1306,-0.017992480714263973
1307,-0.4498120178565962
1308,1.2774661307127329
1309,0.4138270564280683
1310,-0.017992480714263973
1311,-0.4498120178565962
1312,1.2774661307127329
1313,-1.3134510921412608
1314,-0.8816315549989284
1315,-1.3134510921412608
1316,0.4138270564280683
1317,1.709285667855065
1318,0.4138270564280683
1319,2.1411052049973973
1320,-0.4498120178565962
1321,2.1411052049973973
1322,0.4138270564280683
1323,-1.745270629283593
1324,-0.4498120178565962
1325,2.1411052049973973
1326,-1.745270629283593
1327,1.2774661307127329
1328,-0.017992480714263973
1329,0.8456465935704005
1330,1.709285667855065
1331,-1.3134510921412608
1332,-0.4498120178565962
1333,-1.745270629283593
1334,-0.017992480714263973
1335,-0.017992480714263973
1336,-1.3134510921412608
1337,0.4138270564280683
1338,2.1411052049973973
1339,1.2774661307127329
1340,1.709285667855065
1341,1.709285667855065
1342,0.4138270564280683
1343,-0.8816315549989284
1344,0.4138270564280683
1345,-1.3134510921412608
1346,-1.3134510921412608
1347,1.2774661307127329
1348,-1.745270629283593
1349,-1.3134510921412608
1350,-1.3134510921412608
1351,0.4138270564280683
1352,1.709285667855065
1353,1.2774661307127329
1354,-1.3134510921412608
1355,-0.017992480714263973
1356,-1.3134510921412608
1357,-1.3134510921412608
1358,1.2774661307127329
1359,-0.8816315549989284
1360,-0.017992480714263973
1361,-1.3134510921412608
1362,0.8456465935704005
1363,0.4138270564280683
1364,0.4138270564280683
1365,-1.3134510921412608
1366,-0.4498120178565962
1367,-1.745270629283593
1368,-0.8816315549989284
1369,-0.4498120178565962
1370,-1.745270629283593
1371,-0.4498120178565962
1372,-0.4498120178565962
1373,-0.8816315549989284
1374,-0.4498120178565962
1375,-0.8816315549989284
1376,-0.017992480714263973
1377,-0.017992480714263973
1378,-0.017992480714263973
1379,0.8456465935704005
1380,1.2774661307127329
1381,-0.4498120178565962
1382,1.2774661307127329
1383,-0.8816315549989284
1384,-1.745270629283593
1385,1.2774661307127329
1386,-1.3134510921412608
1387,-0.4498120178565962
1388,-0.017992480714263973
1389,0.8456465935704005
1390,0.4138270564280683
1391,-0.8816315549989284
1392,-0.017992480714263973
1393,0.4138270564280683
1394,-1.3134510921412608
1395,0.4138270564280683
1396,-0.4498120178565962
1397,0.4138270564280683
1398,0.4138270564280683
1399,0.4138270564280683
1400,-0.4498120178565962
1401,1.2774661307127329
1402,-1.745270629283593
1403,-0.4498120178565962
1404,-1.3134510921412608
1405,-0.017992480714263973
1406,-0.017992480714263973
1407,-1.3134510921412608
1408,0.8456465935704005
1409,-0.4498120178565962
1410,-0.8816315549989284
1411,0.4138270564280683
1412,-1.745270629283593
1413,0.8456465935704005
1414,0.4138270564280683
1415,0.4138270564280683
1416,1.709285667855065
1417,0.4138270564280683
1418,1.2774661307127329
1419,1.2774661307127329
1420,-1.3134510921412608
1421,1.2774661307127329
1422,-1.3134510921412608
1423,1.2774661307127329
1424,0.8456465935704005
1425,1.709285667855065
1426,-0.4498120178565962
1427,-0.4498120178565962
1428,0.4138270564280683
1429,0.8456465935704005
1430,-1.3134510921412608
1431,1.2774661307127329
1432,0.8456465935704005
1433,0.4138270564280683
1434,-0.017992480714263973
1435,-0.4498120178565962
1436,-1.745270629283593
1437,-1.3134510921412608
1438,-0.4498120178565962
1439,-0.017992480714263973
1440,-1.3134510921412608
1441,-1.745270629283593
1442,-0.8816315549989284
1443,-0.8816315549989284
1444,0.8456465935704005
1445,0.8456465935704005
1446,1.709285667855065
1447,1.2774661307127329
1448,0.4138270564280683
1449,-1.3134510921412608
1450,-1.745270629283593
1451,1.2774661307127329
1452,-1.745270629283593
1453,2.1411052049973973
1454,-1.745270629283593
1455,-0.4498120178565962
1456,-0.4498120178565962
1457,1.2774661307127329
1458,-1.745270629283593
1459,-0.8816315549989284
1460,-0.017992480714263973
1461,1.709285667855065
1462,-0.4498120178565962
1463,-1.745270629283593
1464,2.1411052049973973
1465,0.4138270564280683
1466,-0.8816315549989284
1467,-0.4498120178565962
1468,0.8456465935704005
1469,-0.4498120178565962
1470,0.4138270564280683
1471,-0.8816315549989284
1472,-1.3134510921412608
1473,-0.4498120178565962
1474,-0.017992480714263973
1475,-1.3134510921412608
1476,0.4138270564280683
1477,0.4138270564280683
1478,0.4138270564280683
1479,-0.017992480714263973
1480,0.4138270564280683
1481,-0.4498120178565962
1482,-0.4498120178565962
1483,0.4138270564280683
1484,0.4138270564280683
1485,-1.3134510921412608
1486,-1.3134510921412608
1487,0.8456465935704005
1488,-1.3134510921412608
1489,2.1411052049973973
1490,0.4138270564280683
1491,-0.017992480714263973
1492,-0.4498120178565962
1493,-0.8816315549989284
1494,-0.4498120178565962
1495,-1.3134510921412608
1496,-0.017992480714263973
1497,1.2774661307127329
1498,-1.745270629283593
1499,0.8456465935704005
1500,1.2774661307127329
1501,-0.4498120178565962
1502,2.1411052049973973
1503,0.8456465935704005
1504,1.2774661307127329
1505,-0.017992480714263973
1506,-1.745270629283593
1507,1.709285667855065
1508,0.8456465935704005
1509,-1.3134510921412608
1510,-1.3134510921412608
1511,1.709285667855065
1512,-0.4498120178565962
1513,2.1411052049973973
1514,-0.4498120178565962
1515,-0.4498120178565962
1516,0.8456465935704005
1517,0.8456465935704005
1518,-0.017992480714263973
1519,-0.8816315549989284
1520,-0.4498120178565962
1521,-1.3134510921412608
1522,-0.017992480714263973
1523,0.8456465935704005
1524,1.2774661307127329
1525,0.8456465935704005
1526,1.2774661307127329
1527,-0.017992480714263973
1528,0.8456465935704005
1529,-0.4498120178565962
1530,-0.8816315549989284
1531,-0.017992480714263973
1532,-0.4498120178565962
1533,0.8456465935704005
1534,-0.4498120178565962
1535,-1.3134510921412608
1536,0.8456465935704005
1537,-0.8816315549989284
1538,-0.8816315549989284
1539,-0.017992480714263973
1540,2.1411052049973973
1541,0.8456465935704005
1542,1.709285667855065
1543,-0.4498120178565962
1544,-0.8816315549989284
1545,-0.017992480714263973
1546,-0.8816315549989284
1547,-1.3134510921412608
1548,1.2774661307127329
1549,1.709285667855065
1550,-0.8816315549989284
1551,0.4138270564280683
1552,1.2774661307127329
1553,-1.3134510921412608
1554,1.2774661307127329
1555,-1.3134510921412608
1556,-0.017992480714263973
1557,0.4138270564280683
1558,1.2774661307127329
1559,0.8456465935704005
1560,0.4138270564280683
1561,0.4138270564280683
1562,0.8456465935704005
1563,-0.8816315549989284
1564,0.8456465935704005
1565,-0.017992480714263973
1566,0.4138270564280683
1567,-0.4498120178565962
1568,-0.4498120178565962
1569,1.2774661307127329
1570,1.2774661307127329
1571,2.1411052049973973
1572,-0.017992480714263973
1573,0.4138270564280683
1574,0.4138270564280683
1575,-0.8816315549989284
1576,1.2774661307127329
1577,-0.017992480714263973
1578,-0.4498120178565962
1579,0.8456465935704005
1580,1.2774661307127329
1581,-0.017992480714263973
1582,-0.4498120178565962
1583,-0.4498120178565962
1584,0.4138270564280683
1585,-0.017992480714263973
1586,-0.017992480714263973
1587,0.4138270564280683
1588,2.1411052049973973
1589,1.2774661307127329
1590,0.4138270564280683
1591,-0.017992480714263973
1592,1.2774661307127329
1593,-0.4498120178565962
1594,0.4138270564280683
1595,1.2774661307127329
1596,-1.3134510921412608
1597,0.4138270564280683
1598,1.2774661307127329
1599,1.2774661307127329
1600,0.8456465935704005
1601,0.4138270564280683
1602,1.709285667855065
1603,-0.017992480714263973
1604,0.4138270564280683
1605,-0.4498120178565962
1606,2.1411052049973973
1607,0.8456465935704005
1608,-0.017992480714263973
1609,0.8456465935704005
1610,1.2774661307127329
1611,0.4138270564280683
1612,-0.4498120178565962
1613,1.2774661307127329
1614,-0.017992480714263973
1615,1.2774661307127329
1616,1.2774661307127329
1617,-1.3134510921412608
1618,0.8456465935704005
1619,-0.8816315549989284
1620,0.4138270564280683
1621,2.1411052049973973
1622,1.2774661307127329
1623,-1.745270629283593
1624,-0.017992480714263973
1625,0.4138270564280683
1626,-0.8816315549989284
1627,-0.8816315549989284
1628,-1.3134510921412608
1629,-0.017992480714263973
1630,-0.017992480714263973
1631,1.709285667855065
1632,1.2774661307127329
1633,-0.4498120178565962
1634,0.4138270564280683
1635,-0.4498120178565962
1636,-0.4498120178565962
1637,-1.3134510921412608
1638,0.8456465935704005
1639,-0.8816315549989284
1640,0.4138270564280683
1641,2.1411052049973973
1642,1.2774661307127329
1643,-1.745270629283593
1644,-1.3134510921412608
1645,-0.8816315549989284
1646,-0.4498120178565962
1647,-0.8816315549989284
1648,-1.3134510921412608
1649,-1.3134510921412608
1650,-0.017992480714263973
1651,-0.4498120178565962
1652,1.2774661307127329
1653,-1.3134510921412608
1654,0.8456465935704005
1655,0.4138270564280683
1656,-0.4498120178565962
1657,-0.8816315549989284
1658,-0.017992480714263973
1659,-1.3134510921412608
1660,-0.017992480714263973
1661,-0.017992480714263973
1662,1.2774661307127329
1663,-0.8816315549989284
1664,-0.4498120178565962
1665,-0.017992480714263973
1666,-1.3134510921412608
1667,-1.3134510921412608
1668,-0.017992480714263973
1669,-0.017992480714263973
1670,0.8456465935704005
1671,-0.4498120178565962
1672,-0.8816315549989284
1673,1.709285667855065
1674,-0.8816315549989284
1675,-0.017992480714263973
1676,-0.4498120178565962
1677,1.709285667855065
1678,1.2774661307127329
1679,-0.017992480714263973
1680,2.1411052049973973
1681,-1.745270629283593
1682,-1.3134510921412608
1683,-0.4498120178565962
1684,-0.4498120178565962
1685,2.1411052049973973
1686,0.4138270564280683
1687,-0.017992480714263973
1688,0.4138270564280683
1689,-0.8816315549989284
1690,1.709285667855065
1691,-0.8816315549989284
1692,-1.3134510921412608
1693,-1.3134510921412608
1694,-1.3134510921412608
1695,0.4138270564280683
1696,-0.4498120178565962
1697,-0.4498120178565962
1698,0.4138270564280683
1699,-0.017992480714263973
1700,1.2774661307127329
1701,-1.3134510921412608
1702,0.4138270564280683
1703,0.4138270564280683
1704,1.2774661307127329
1705,2.1411052049973973
1706,0.4138270564280683
1707,1.2774661307127329
1708,-0.017992480714263973
1709,0.8456465935704005
1710,2.1411052049973973
1711,0.8456465935704005
1712,-0.017992480714263973
1713,-1.3134510921412608
1714,-1.3134510921412608
1715,-1.745270629283593
1716,1.709285667855065
1717,-0.8816315549989284
1718,-1.3134510921412608
1719,0.4138270564280683
1720,2.1411052049973973
1721,0.4138270564280683
1722,-0.017992480714263973
1723,1.709285667855065
1724,1.709285667855065
1725,-1.745270629283593
1726,-0.017992480714263973
1727,-0.4498120178565962
